2000,1.659235385820793
2001,2.6207320757974704
2002,1.6589002996444075
2003,1.6589922835366335
2004,1.6608657544918928
2005,1.658845594572328
2006,1.6602514825389854
2007,1.6598799361685959
2008,1.6611096307795683
2009,2.6181070266942843
2010,1.659184287582607
2011,1.6587570110878271
2012,1.6598799221963279
2013,1.6616724695656468
2014,1.6611555429730813
2015,1.6588919622003786
2016,1.657850563465821
2017,1.65947751966536
2018,1.6593593789270853
2019,1.659377836455153
2020,1.6609459436662486
2021,1.6585596509651255
2022,1.6594550271224928
2023,1.6616566173183074
2024,1.6605713282303831
2025,1.6582283053885996
2026,1.659152140096541
2027,1.6605058014688634
2028,1.6606378868079124
2029,1.6598714586488383
2030,1.6602667501263932
2031,1.660552862570418
2032,1.6589371714781078
2033,1.6594676909228787
2034,2.6170376926044434
2035,1.6598737554158665
2036,1.6593620807454614
2037,1.6592574137420206
2038,1.6593808041919336
2039,1.6591467104527777
2040,1.660585608643949
2041,1.6591600456943356
2042,1.660578971986903
2043,1.6584289052216574
2044,1.660444028059705
2045,1.6608123082441408
2046,1.6606582895300832
2047,2.618789190388991
2048,1.661273308492333
2049,1.6618873575923978
2050,1.6606407346698608
2051,1.6609327492343393
2052,1.660089749645725
2053,1.659733242403179
2054,1.6605684824946911
2055,1.6599186356348532
2056,1.660010645578283
2057,1.6607380077500338
2058,1.6609682891817825
2059,1.6592803424135303
2060,1.6622291667591453
2061,1.6607474970606049
2062,1.6597822720884252
2063,1.6593722836939413
2064,1.6577231729720023
2065,1.6595495652014887
2066,1.6596119701714176
2067,1.6602387584878362
2068,1.6591743183767593
2069,1.6599093308652133
2070,2.6194829027487176
2071,1.6595935130581296
2072,1.6605851620790413
2073,1.6618082809273882
2074,1.6602606716222477
2075,1.6616036939219174
2076,1.6590781926211258
2077,2.6159271975732525
2078,1.6593523335042861
2079,1.6607473431607815
2080,1.6594765569024472
2081,1.6597013367169524
2082,1.6591924858586093
2083,1.6605238038420236
2084,1.6607364772058342
2085,1.6600933084133322
2086,1.6612571182208489
2087,1.660581612177896
2088,1.6608905098656987
2089,1.659010682232425
2090,1.6592007886540094
2091,1.6604708957578176
2092,1.6596990345536133
2093,1.657671194605737
2094,1.661105108115548
2095,1.6585440427080806
2096,1.661088063360362
2097,2.6194087545558298
2098,1.6609066310059863
2099,1.6607344572561222
2100,1.6601252887123843
2101,1.6588730045129503
2102,1.6585043484390558
2103,2.6219567491369133
2104,1.659168381370835
2105,1.6611361244298912
2106,1.6613811171789947
2107,2.6215497220741644
2108,2.6175268028096736
2109,2.6192794248880684
2110,1.6614542696932355
2111,1.6599029154242397
2112,1.6600160907718593
2113,1.6597680898604532
2114,1.658361339064739
2115,1.660768238449265
2116,1.6596994866820258
2117,1.6594526092022157
2118,1.6585487906588825
2119,1.6610079875363757
2120,1.6584367847978363
2121,1.6598762228608166
2122,1.6601223529411764
2123,1.6572372509480147
2124,1.6604803801163703
2125,1.6613233308693713
2126,2.615555168358235
2127,1.6595920272759859
2128,1.65966061827957
2129,1.660030180864891
2130,1.6600566767563245
2131,1.6614337785590914
2132,1.6575270873167622
2133,1.6596556851150486
2134,1.6585613826993137
2135,1.661124326190796
2136,1.6609840880149598
2137,1.6597649239459826
2138,1.6587414250570425
2139,1.660481898190412
2140,1.6589050285095075
2141,1.6595849157137559
2142,1.6605987913100826
2143,1.6587023113338903
2144,1.661223536597415
2145,1.6588954045798123
2146,1.660087085126951
2147,1.6594801203328688
2148,1.66132682111075
2149,1.6587244209557757
2150,1.6583894005048199
2151,1.6603500820504806
2152,2.6175402276051867
2153,1.6595724154708924
2154,1.66036964997824
2155,1.658501012025241
2156,1.6603284584666649
2157,1.6616738274717642
2158,1.6601137217036799
2159,1.660740918338205
2160,1.6610311061322955
2161,1.6603190241050225
2162,1.6597495282209642
2163,1.6613611811307165
2164,1.660436517631729
2165,2.6197320743937094
2166,1.6596008764338095
2167,1.660566394994649
2168,2.6182680371182467
2169,1.6601515490064642
2170,1.6602079443305071
2171,1.6609179963146963
2172,1.658491945875042
2173,1.6602999199845487
2174,1.6598778518069857
2175,1.6594633798940042
2176,1.6595811076234006
2177,1.6587557259705668
2178,1.6582232816256073
2179,1.6601938066785964
2180,1.6606576092713412
2181,1.6573614760205482
2182,1.6602017575959496
2183,1.6587792835838184
2184,2.6181413203755435
2185,1.660144758346953
2186,1.6616769667480908
2187,1.6575518344621265
2188,1.660389269505007
2189,2.6190410057302955
2190,2.616196880812706
2191,1.6591599341317576
2192,1.6607215627790832
2193,1.6582740059038028
2194,2.6172871030696556
2195,1.6599669794066179
2196,1.6582196315673319
2197,1.65835346127876
2198,1.6597566565273554
2199,1.660716000679654
2200,1.6597702331080213
2201,1.658718579109416
2202,1.659250341997264
2203,1.6616726746445465
2204,1.6594284743323204
2205,1.6607271977970515
2206,2.6185693554238725
2207,1.6595614070110996
2208,1.6587780496250588
2209,1.6602518039914254
2210,1.6610011871784724
2211,2.6176516096589206
2212,1.6607405552599455
2213,1.6613638529321786
2214,1.6596963244512548
2215,1.6608968074677124
2216,1.6587857863610243
2217,1.6586823097345533
2218,1.6603195661080439
2219,2.6181964389423054
2220,1.6601455990590417
2221,1.6595072581231751
2222,1.6589315264652749
