2000,200000
2001,200000
2002,200000
2003,200000
2004,200000
2005,200000
2006,200000
2007,200000
2008,200000
2009,200000
2010,200000
2011,200000
2012,200000
2013,200000
2014,200000
2015,200000
2016,200000
2017,200000
2018,200000
2019,200000
2020,200000
2021,200000
2022,200000
2023,200000
2024,200000
2025,200000
2026,200000
2027,200000
2028,200000
2029,200000
2030,200000
2031,200000
2032,200000
2033,200000
2034,200000
2035,200000
2036,200000
2037,200000
2038,200000
2039,200000
2040,200000
2041,200000
2042,200000
2043,200000
2044,200000
2045,200000
2046,200000
2047,200000
2048,200000
2049,200000
2050,200000
2051,200000
2052,200000
2053,200000
2054,200000
2055,200000
2056,200000
2057,200000
2058,200000
2059,200000
2060,200000
2061,200000
2062,200000
2063,200000
2064,200000
2065,200000
2066,200000
2067,200000
2068,200000
2069,200000
2070,200000
2071,200000
2072,200000
2073,200000
2074,200000
2075,200000
2076,200000
2077,200000
2078,200000
2079,200000
2080,200000
2081,200000
2082,200000
2083,200000
2084,200000
2085,200000
2086,200000
2087,200000
2088,200000
2089,200000
2090,200000
2091,200000
2092,200000
2093,200000
2094,200000
2095,200000
2096,200000
2097,200000
2098,200000
2099,200000
2100,200000
2101,200000
2102,200000
2103,200000
2104,200000
2105,200000
2106,200000
2107,200000
2108,200000
2109,200000
2110,200000
2111,200000
2112,200000
2113,200000
2114,200000
2115,200000
2116,200000
2117,200000
2118,200000
2119,200000
2120,200000
2121,200000
2122,200000
2123,200000
2124,200000
2125,200000
2126,200000
2127,200000
2128,200000
2129,200000
2130,200000
2131,200000
2132,200000
2133,200000
2134,200000
2135,200000
2136,200000
2137,200000
2138,200000
2139,200000
2140,200000
2141,200000
2142,200000
2143,200000
2144,200000
2145,200000
2146,200000
2147,200000
2148,200000
2149,200000
2150,200000
2151,200000
2152,200000
2153,200000
2154,200000
2155,200000
2156,200000
2157,200000
2158,200000
2159,200000
2160,200000
2161,200000
2162,200000
2163,200000
2164,200000
2165,200000
2166,200000
2167,200000
2168,200000
2169,200000
2170,200000
2171,200000
2172,200000
2173,200000
2174,200000
2175,200000
2176,200000
2177,200000
2178,200000
2179,200000
2180,200000
2181,200000
2182,200000
2183,200000
2184,200000
2185,200000
2186,200000
2187,200000
2188,200000
2189,200000
2190,200000
2191,200000
2192,200000
2193,200000
2194,200000
2195,200000
2196,200000
2197,200000
2198,200000
2199,200000
2200,200000
2201,200000
2202,200000
2203,200000
2204,200000
2205,200000
2206,200000
2207,200000
2208,200000
2209,200000
2210,200000
2211,200000
2212,200000
2213,200000
2214,200000
2215,200000
2216,200000
2217,200000
2218,200000
2219,200000
2220,200000
2221,200000
2222,200000
2223,200000
2224,200000
2225,200000
2226,200000
2227,200000
2228,200000
2229,200000
2230,200000
2231,200000
2232,200000
2233,200000
2234,200000
2235,200000
2236,200000
2237,200000
2238,200000
2239,200000
2240,200000
2241,200000
2242,200000
2243,200000
2244,200000
2245,200000
2246,200000
2247,200000
2248,200000
2249,200000
2250,200000
2251,200000
2252,200000
2253,200000
2254,200000
2255,200000
2256,200000
2257,200000
2258,200000
2259,200000
2260,200000
2261,200000
2262,200000
2263,200000
2264,200000
2265,200000
2266,200000
2267,200000
2268,200000
2269,200000
2270,200000
2271,200000
2272,200000
2273,200000
2274,200000
2275,200000
2276,200000
2277,200000
2278,200000
2279,200000
2280,200000
2281,200000
2282,200000
2283,200000
2284,200000
2285,200000
2286,200000
2287,200000
2288,200000
2289,200000
2290,200000
2291,200000
2292,200000
2293,200000
2294,200000
2295,200000
2296,200000
2297,200000
2298,200000
2299,200000
2300,200000
2301,200000
2302,200000
2303,200000
2304,200000
2305,200000
2306,200000
2307,200000
2308,200000
2309,200000
2310,200000
2311,200000
2312,200000
2313,200000
2314,200000
2315,200000
2316,200000
2317,200000
2318,200000
2319,200000
2320,200000
2321,200000
2322,200000
2323,200000
2324,200000
2325,200000
2326,200000
2327,200000
2328,200000
2329,200000
2330,200000
2331,200000
2332,200000
2333,200000
2334,200000
2335,200000
2336,200000
2337,200000
2338,200000
2339,200000
2340,200000
2341,200000
2342,200000
2343,200000
2344,200000
2345,200000
2346,200000
2347,200000
2348,200000
2349,200000
2350,200000
2351,200000
2352,200000
2353,200000
2354,200000
2355,200000
2356,200000
2357,200000
2358,200000
2359,200000
2360,200000
2361,200000
2362,200000
2363,200000
2364,200000
2365,200000
2366,200000
2367,200000
2368,200000
2369,200000
2370,200000
2371,200000
2372,200000
2373,200000
2374,200000
2375,200000
2376,200000
2377,200000
2378,200000
2379,200000
2380,200000
2381,200000
2382,200000
2383,200000
2384,200000
2385,200000
2386,200000
2387,200000
2388,200000
2389,200000
2390,200000
2391,200000
2392,200000
2393,200000
2394,200000
2395,200000
2396,200000
2397,200000
2398,200000
2399,200000
2400,200000
2401,200000
2402,200000
2403,200000
2404,200000
